"marker" "inflation"
"Nectin.like.protein.3_seq.16907.3" 9.31125272936794
"Neddylin_seq.21445.40" 33.5169886940224
"NEGR1_seq.13109.82" 113.760533726173
"NEGR1_seq.7050.5" 29.8695389774732
"Nephronectin_seq.6342.10" 66.3167075510114
"Nesprin.2_seq.9789.52" 24.6788944295504
"NET1_seq.6649.51" 139.005872574953
"NET1_seq.9013.60" 130.793665123691
"NET4_seq.3327.27" 136.494105315319
"NETO1_seq.15298.199" 25.5305556463276
"NETO1_seq.5639.49" Inf
"NEUL1_seq.13604.27" Inf
"NEUM_seq.15325.14" 12.9675845283016
"NEUR1_seq.15426.5" Inf
"Neuropeptide.W_seq.9986.14" Inf
"NFH_seq.9900.36" 131.120329085296
"NGL1_seq.9369.174" 77.7523574791182
"NIF3L_seq.23371.5" 113.229545074307
"NLGN3_seq.17427.26" Inf
"NLGN3_seq.8941.4" 146.38782273616
"NLGNX_seq.5357.60" 109.295551333377
"NLGNY_seq.21710.16" Inf
"NMES1_seq.6406.3" Inf
"NOE1_seq.5703.26" 60.4415489641879
"NOE2_seq.19377.14" 94.918439400012
"NOE2_seq.8295.16" 129.387194636761
"Noggin_seq.5846.24" 51.6727941424457
"Noggin_seq.8778.3" 42.4548394973519
"NOMO2_seq.25121.7" 51.5235547342179
"NOTUM_seq.8252.2" 98.4683669471132
"NP1L2_seq.13529.39" Inf
"NPS_seq.6390.18" Inf
"NRG2_seq.8060.7" 139.426210179265
"NRG3_seq.10981.56" 8.59971702698755
"NRG3_seq.20524.38" 57.9498244725717
"NRG4_seq.14139.16" 128.267203910835
"NRX1A_seq.8971.9" 93.4731192221567
"NRX1B_seq.22579.93" 80.838644790086
"NRX1B_seq.5110.84" 8.73909412121655
"NRX3B_seq.5111.15" 110.487733602123
"NSF_seq.13992.12" Inf
"NSUN6_seq.25433.25" Inf
"NT5D3_seq.9126.171" 43.0649603558571
"NTF.2_seq.19219.71" 81.7118487230715
"NTNG1_seq.5637.81" 79.8182859293624
"NTRI_seq.10907.116" 40.5139769468738
"NTRI_seq.8428.102" 67.3579005503423
"NUDC2_seq.21002.1" 117.715750708857
"NUDC3_seq.4254.6" 47.811427015314
"NUDT3_seq.12796.44" 43.8114158904065
"NUDT7_seq.24413.96" Inf
"NUDT9_seq.9482.110" 126.899777105156
"NXPH2_seq.9511.61" 36.1619279676822
"OAF_seq.6414.8" 139.875752302724
"OBCAM_seq.15622.13" 11.4024272797728
"OFUT1_seq.5634.39" Inf
"OLFL3_seq.8660.33" 120.309514691694
"OSBL1_seq.25266.14" Inf
"OST48_seq.17161.1" 21.8018428998675
"OTCase_seq.15431.31" Inf
"Otoraplin_seq.15432.1" Inf
"OTUL_seq.21916.82" Inf
"OVCA2_seq.17697.2" Inf
"OXDA_seq.19120.33" Inf
"OXSR1_seq.20116.30" Inf
"p130_seq.13565.2" Inf
"P5I11_seq.13022.20" 134.857590625062
"P5I13_seq.6400.33" 55.287054159899
"PABP2_seq.8921.139" 100.605498326693
"PACN2_seq.25048.30" 144.658020323857
"PAF_seq.19158.1" 54.2952548300829
"PAI.2_seq.21676.17" 151.149146819566
"PALMD_seq.22059.56" 5.15761056301974
"PAPL_seq.8011.96" Inf
"PARVA_seq.13434.172" 108.148209353153
"PC4L1_seq.20434.23" 49.3863627390439
"PCBP1_seq.11458.30" 126.385448137413
"PCD10.ECD_seq.9018.38" 22.6841685800209
"PCDA7_seq.8758.2" Inf
"PCDC2_seq.9361.7" 28.7306692334615
"PCDG1_seq.6457.50" Inf
"PCDGA_seq.6321.65" 22.9723252737835
"PCDGC_seq.6938.21" 26.4917691371945
"PCOC2_seq.6081.52" Inf
"PCSK1_seq.9391.60" 31.8730327166962
"PCYOX_seq.6431.68" 148.144840464304
"PCYXL_seq.5599.88" Inf
"PDC6I_seq.18174.79" Inf
"PDCL3_seq.20935.4" Inf
"PDE1B_seq.21667.57" 10.0218346587108
"PDE6D_seq.13491.40" 117.755014328419
"PDGFD_seq.17140.57" Inf
"PDGFD_seq.9341.1" Inf
"PDIA6_seq.5650.9" 20.7941264316673
"PDLI3_seq.22527.4" 104.456460248819
"PEF1_seq.19272.9" 47.2188045582055
"PEX14.N.term_seq.8300.82" 6.51088863562288
"PGAM2_seq.15524.30" 73.4004978464805
"PGFRL_seq.9713.67" Inf
"PGM5_seq.25117.17" Inf
"PGP_seq.18235.16" 74.9533440157989
"PGRC1_seq.7863.50" 70.3592336751924
"PHF11_seq.22528.1" 130.556708329956
"PHIPL_seq.23528.199" 24.2747399142155
"Phosphoglycerate.mutase.1_seq.3896.5" 120.3236359011
"Phospholipase.C.delta.1_seq.24909.40" Inf
"PIANP_seq.14114.18" 51.6074318725933
"PIANP_seq.9599.6" 93.353496631565
"PICK1_seq.21876.266" Inf
"PIN1_seq.15474.7" 23.9981157319572
"PIPNA_seq.9934.29" 26.0208390595564
"PKB_seq.15627.83" 40.9007662380086
"PKC.B.II_seq.5475.10" 13.4495112173203
"PKC.G_seq.5476.66" 10.7472822741
"PKHB1_seq.24695.8" 33.1395706523499
"PKN2_seq.25948.18" 91.4150203011403
"PLA2R_seq.10916.44" Inf
"PLCX3_seq.21180.16" 57.9622555081583
"PLD3_seq.10948.14" 66.7273206136233
"PLD5_seq.8081.55" Inf
"PLEK_seq.7875.86" Inf
"PLOD2_seq.6923.1" Inf
"PLOD3_seq.10612.18" Inf
"PLXA1_seq.9005.16" 27.5049247594186
"PLXC1_seq.4564.2" 71.1321431487672
"PLXD1_seq.19561.216" 28.6595643874432
"PMGE_seq.12020.39" Inf
"PNP_seq.10039.32" Inf
"PNP_seq.15435.4" Inf
"PO6F1_seq.21194.39" 77.3744995858398
"PolyUbiquitin.K48_seq.6641.60" 9.4503825313298
"PolyUbiquitin.K63_seq.6172.7" 18.6041001124709
"PolyUbiquitin.K63_seq.6647.55" 137.959766250736
"POP7_seq.20398.60" 124.11486115725
"PPARa_seq.12954.71" Inf
"PPase.2_seq.18307.71" 132.906396533673
"PPase_seq.5021.13" Inf
"PPCS_seq.17843.30" Inf
"PPCT_seq.23318.60" 109.187814965425
"PPIC_seq.18819.21" 101.286115112558
"PPR1A_seq.17706.4" 37.643265795435
"PPR29_seq.21687.3" 28.1246222684618
"PPR3B_seq.12768.3" Inf
"Profilin.1_seq.20243.26" 73.5403854213302
"Proteasome.beta.chain_seq.18340.2" 123.146689138475
"protein.Z.inhibitor_seq.13119.26" Inf
"protein.Z.inhibitor_seq.6583.67" Inf
"PRRT2_seq.23929.159" 7.01218315690211
"PRRX1_seq.24215.8" Inf
"PSA2_seq.4280.47" 115.516723887643
"PSA7_seq.12460.18" 93.9998079224643
"PSB7_seq.22540.129" Inf
"PSB9_seq.18942.11" Inf
"PSMP_seq.8080.24" 151.149146819566
"PTGR2_seq.18943.4" 53.3749296958337
"PTPA_seq.24717.26" 36.2374146049913
"PTPRD_seq.9296.15" 10.8610345106573
"PTPRJ_seq.8250.2" 14.0091442756798
"PTPRU_seq.8337.65" 108.538891252625
"PUF60_seq.10575.31" 31.3465127235043
"PUR8_seq.5023.23" 110.382030401831
"PYGL_seq.11441.11" Inf
"QPCTL_seq.8866.53" 27.5657183537616
"QSOX2_seq.8397.147" 55.6111841530334
"Quinone.reductase.2_seq.9754.33" Inf
"R4RL1_seq.20546.71" 90.4974263505468
"RA51C_seq.22544.10" Inf
"Rab.7_seq.23915.18" Inf
"Rab.GDP.dissociation.inhibitor.beta_seq.2647.66" 23.9453080162238
"RAB14_seq.14283.12" 97.9511040077266
"RAB1A_seq.19223.6" 70.632832461839
"RAB1B_seq.19278.19" Inf
"RAB21_seq.17514.48" Inf
"RAB23_seq.20958.13" Inf
"RAB24_seq.20934.13" 111.163862338166
"RAB31_seq.13597.20" Inf
"RAB38_seq.23310.51" 72.2048957015403
"RAB4B_seq.23329.52" Inf
"RAB5A_seq.17205.21" 96.5415383745207
"RAB5B_seq.19222.124" Inf
"RAB5C_seq.14287.6" 151.149146819566
"RAB8B_seq.20167.6" Inf
"RABL6_seq.25276.32" 17.9564194074383
"RABP2_seq.11696.7" Inf
"RAC1_seq.2870.29" Inf
"RAC2_seq.18950.13" Inf
"Radixin_seq.18373.13" 56.7518016662845
"RALA_seq.14332.3" 61.7371857883028
"RANB3_seq.14037.18" 11.0355029268145
"RAR.responsive.protein.TIG1_seq.8398.277" Inf
"RASM_seq.18297.8" 55.6622032423312
"RB11A_seq.17744.31" Inf
"RB11B_seq.20086.5" Inf
"RB22A_seq.12408.333" Inf
"RBM3_seq.12747.89" Inf
"RBP_seq.15633.6" Inf
"RBP_seq.7831.39" Inf
"RCAN3_seq.20442.12" Inf
"RCD1_seq.8975.26" 67.2393633074137
"RCN3_seq.23017.17" 119.785184869198
"RD23A_seq.10058.1" 15.1374097845102
"RDH16_seq.12881.17" Inf
"RELN_seq.21713.11" 127.456538318952
"RET1L_seq.10589.7" Inf
"RET1L_seq.20526.3" Inf
"RGAP1_seq.13587.10" Inf
"Rho.A_seq.9855.10" Inf
"Rho.GDI.beta_seq.9846.32" 105.862745189685
"RIC8A_seq.25245.22" 131.236744424892
"RL12_seq.19183.164" Inf
"RL30_seq.12478.15" Inf
"RMD1_seq.7096.30" 101.452862841479
"RN122_seq.11160.56" 70.8186285162923
"RN215.ECD_seq.7758.217" Inf
"RNase.2_seq.8394.56" 119.469562033719
"RND1_seq.13574.50" Inf
"ROA1_seq.12466.7" 151.149146819566
"ROA1_seq.20137.49" 146.38782273616
"ROR2_seq.7861.9" 48.4033574908626
"RP9_seq.20988.63" 74.2694116751136
"RPN1.CD_seq.10490.3" 78.9146483551494
"RPN1.LD_seq.6458.6" 113.284316199992
"RRM1_seq.11360.39" Inf
"RSPO2_seq.8409.3" 80.7286539234678
"RSPO4_seq.8464.31" 88.0226644544213
"RTCA_seq.21369.15" Inf
"RUXF_seq.5494.52" Inf
"RWDD4_seq.21188.38" Inf
"S100A6_seq.13090.17" Inf
"S100A8.S100A9_seq.17145.1" Inf
"S22AG_seq.9969.8" Inf
"S6A14_seq.13053.6" Inf
"SAA_seq.15515.2" Inf
"SAA_seq.4336.2" Inf
"SACA3_seq.8076.4" 127.234462334995
"SAP30_seq.12888.18" 98.0708204446474
"SARP.3_seq.23296.29" Inf
"SCAR3.region.1_seq.9569.14" Inf
"SCUB1_seq.8989.40" Inf
"SCUB3_seq.16773.29" 128.190570808524
"SDC3_seq.16612.28" 44.4028125320439
"SDCB2_seq.19261.12" Inf
"SDCB2_seq.23028.49" Inf
"SDHF2_seq.6420.4" 121.913899717429
"SDOS_seq.12497.29" 33.2869919489371
"SEC13_seq.14689.3" 74.0648423602879
"SECTM1_seq.13093.6" 108.64280603727
"SELM_seq.15336.7" 79.4671287272338
"SELS_seq.11286.78" 148.144840464304
"SELW_seq.18310.26" 8.48502087913831
"SEM4A_seq.16915.153" 64.1628978662711
"SEM4B_seq.9805.51" 118.26379176811
"SEM4G_seq.20540.65" 109.05933463063
"SEM5A_seq.13132.14" Inf
"SEM5B_seq.20527.47" 91.814358895737
"SEM6B_seq.5121.3" 144.658020323857
"SEM6D_seq.20530.2" 51.2765898359304
"Semaphorin.3E_seq.5363.51" Inf
"Semaphorin.6A_seq.5122.92" Inf
"Semaphorin.6A_seq.7945.10" 127.575812945302
"Septin.11_seq.12620.3" 18.2125687159817
"Septin.5_seq.19742.3" 86.8315492098143
"SERA_seq.15548.35" Inf
"SERC_seq.18342.2" 24.5808701978309
"SET_seq.5364.7" 135.453377598979
"SG196_seq.10582.36" 115.492649792168
"SGTA_seq.3868.8" Inf
"SH3G2_seq.12499.108" 60.5069395870279
"SHAN3_seq.13242.134" 8.78775598062831
"SHP.2_seq.3397.7" 40.4994131984447
"SIA10_seq.6947.4" 103.249248754707
"SIA7D_seq.21726.73" Inf
"SIA7E_seq.7927.16" 51.9908420210757
"SIA8B_seq.7920.30" 87.8012895800259
"SIA8D_seq.7038.45" 134.821618659969
"SIAS_seq.17802.4" Inf
"SIAT2_seq.21737.20" 146.38782273616
"SIG11.ECD_seq.20538.71" Inf
"SIG12.Ig.like.C2.type.2_seq.8352.26" Inf
"SIG14_seq.22577.24" 107.110895439281
"SIG14_seq.8248.222" 116.942125588122
"SLIK3_seq.10565.19" Inf
"SLIK4_seq.7139.14" 15.0989497168876
"SLIK5_seq.4568.17" 14.2194954052735
"SLIT1_seq.15634.139" 30.8233073100007
"SLIT3_seq.18931.40" 114.575681935153
"SLNL1_seq.23632.22" Inf
"SLPI_seq.4413.3" Inf
"SMAP1_seq.11649.3" 59.6439250449353
"SMUF1_seq.11557.3" 11.8528087247644
"SNAA_seq.4292.5" 138.750889575553
"SNX11_seq.24685.12" 40.4701281113603
"SNX12_seq.24475.45" 24.2412260512969
"SOCS.3_seq.11440.58" Inf
"Somatostatin.28_seq.5957.30" 68.5398451532145
"SORC1_seq.15636.49" 92.2645091143637
"SORC3_seq.15637.38" 101.262354067622
"SORC3_seq.23034.13" 111.088494303073
"SOSSC_seq.23622.128" Inf
"SPANXA_seq.25217.35" Inf
"Spastin.MIT_seq.10870.32" 20.8210454658273
"SPAT9_seq.7809.22" Inf
"SPB13_seq.18841.1" Inf
"SPC1L_seq.23245.5" 139.137117709915
"SPC25_seq.22782.80" Inf
"SPEC1_seq.21360.27" 145.141377430082
"sPLA.2..XII_seq.21563.3" 62.7428231629979
"sPLA.2..XIII_seq.9380.2" Inf
"SPN90_seq.23677.30" 145.141377430082
"SPS1_seq.14083.25" Inf
"SRXN1_seq.14268.4" 76.2446354162253
"ST4S6_seq.14097.86" 48.2597493199641
"ST4S6_seq.4469.78" 48.174203622704
"STA10_seq.23569.53" 84.4800541984982
"STALP_seq.12401.3" 8.73140577414317
"STAR_seq.10085.25" 51.6563929884348
"STAT_seq.17172.19" 63.4710672399055
"STAT3_seq.10346.5" 143.77976583672
"STAT3_seq.10354.57" 143.384868455807
"Stathmin_seq.17367.5" 18.6132760924958
"STK10_seq.21569.49" Inf
"STMN2_seq.10900.272" 32.3886136719865
"STMN3_seq.8019.73" 16.67983151802
"STRATIFIN_seq.4829.43" Inf
"sTREM.1_seq.9266.1" Inf
"STX12_seq.10418.36" 7.86760667915039
"STX1a_seq.19553.14" 8.93079634758551
"STX1a_seq.3766.51" 8.47567052238737
"STX2_seq.7738.299" 8.63935247409269
"SULT.1E_seq.9878.3" 117.0506278191
"SUMO3_seq.14623.26" 33.8011605752093
"SUMO3_seq.9169.14" 29.6368266712274
"SURF1_seq.8009.121" 67.0104784877855
"SVEP1.EGF.like.domains.4.6_seq.11178.21" 75.2725413415252
"SVEP1.Sushi.15.18_seq.11109.56" 51.3316387786524
"SVIP_seq.18285.6" 17.2091921719597
"SYAC_seq.12340.17" Inf
"SYDM_seq.12395.86" Inf
"SYK_seq.19249.18" Inf
"SYNC_seq.21383.37" Inf
"Syntenin.1_seq.17806.6" Inf
"SYT4_seq.17355.56" 16.3083586587804
"SYT5_seq.9099.19" 11.3073881897341
"SYT6_seq.21539.139" 97.9974429474235
"T106B_seq.8687.26" 45.1908612159202
"T132B_seq.8890.9" 23.9860013970305
"T132C.ECD_seq.7173.141" 21.7183896318915
"T132D_seq.13416.8" 24.9907271215142
"TAGL_seq.15640.54" 137.293330653549
"TAGL_seq.9756.6" 136.003202673873
"TBCE_seq.11211.7" 129.200015612925
"TBCEL_seq.21162.30" Inf
"TBK1_seq.3400.49" 83.851719983999
"TCAL3_seq.19112.2" 148.144840464304
"TCAL5_seq.24637.3" 15.5188075508636
"TCCR_seq.5132.71" 106.892999371516
"TCPH_seq.13673.21" Inf
"TEBP_seq.17154.2" 89.029208861491
"TEFF1_seq.15641.20" 11.0041140393143
"TEN4_seq.11365.17" 20.1586679197355
"TESC_seq.12831.21" 44.1768916853259
"Testican.2_seq.5491.12" Inf
"TEX29_seq.10557.6" Inf
"THA11_seq.22805.18" Inf
"THAP4_seq.24490.16" 63.8112218478598
"THB_seq.22808.59" Inf
"THIL_seq.19197.95" Inf
"Thrombospondin.1_seq.3474.19" Inf
"TIM13_seq.23621.326" 132.038764996986
"TIPRL_seq.23387.18" 40.9997818541949
"TKN1_seq.9337.43" Inf
"TLL1_seq.6383.90" Inf
"TLR4.MD.2.complex_seq.3647.49" 146.38782273616
"TM149_seq.7244.16" 82.4593388085244
"TM157_seq.6597.24" Inf
"TM190_seq.10442.1" Inf
"TM38B_seq.9509.4" 40.7841126048384
"TM59L_seq.9959.60" 25.9258880998175
"TM87B_seq.13485.20" 151.149146819566
"TMA16_seq.22811.5" Inf
"TMCC3.region.1_seq.8922.4" 63.654680446544
"TMED2_seq.10761.5" 23.9979534195404
"TMED9_seq.21236.12" 37.492857069059
"TMEM9.ECD_seq.9249.17" 17.5706528195944
"TMIG2_seq.21229.5" 104.774993655319
"TMOD3_seq.12861.13" 29.0124922874552
"TMX3_seq.5654.70" 13.4821126116114
"TNFSF15_seq.2968.61" 144.658020323857
"TNR6B_seq.9808.41" 50.2290409038551
"tollip_seq.13963.7" 25.7229006407448
"TPSB2_seq.3403.1" Inf
"TPSNR_seq.6364.7" Inf
"TPST2_seq.8024.64" 29.5501517566156
"TRABD_seq.11262.39" 138.750889575553
"TRAIL.R4_seq.14121.24" Inf
"Transgelin.2_seq.11636.33" 118.672731814881
"Transketolase_seq.4306.4" 34.707762949423
"TRH_seq.5659.11" Inf
"TRI54_seq.22816.4" 146.38782273616
"TRIL.ECD_seq.6527.1" 146.38782273616
"TRIM9_seq.22817.126" 69.8713878574895
"Triosephosphate.isomerase_seq.4309.59" 49.800581352917
"TRM6_seq.23696.256" Inf
"Tropomyosin.4_seq.7660.21" Inf
"Troponin.I..skeletal..fast.twitch_seq.5440.26" 126.191215950049
"TRY3_seq.18864.7" Inf
"Trypsin_seq.3049.61" Inf
"TS101_seq.13044.5" 13.3901520830725
"TSG.6_seq.5036.50" Inf
"TSN_seq.12477.42" Inf
"TSP3_seq.8982.65" 102.902836099121
"TSSC4_seq.18181.2" 41.6049042639922
"TSSK1_seq.11179.7" Inf
"TTC9A_seq.24474.12" 133.344398508323
"TWSG1_seq.9234.8" 89.6381127274276
"TX1B3_seq.12498.12" 146.38782273616
"TXD12_seq.19334.62" 31.6366599205514
"TXD12_seq.4815.25" Inf
"U119B_seq.21105.23" 83.195037804792
"U2AF2_seq.13577.25" 71.1062156790814
"U773_seq.8310.6" Inf
"UB2D1..PolyUbiquitin.K48_seq.21926.24" Inf
"UB2D3..PolyUbiquitin.K48_seq.21929.53" Inf
"UB2D4_seq.13475.10" 15.1170221915708
"UB2E1_seq.14326.4" 107.320986939454
"UB2E3_seq.20090.63" 131.036317104533
"UB2J1_seq.6900.30" 96.2563553218844
"UB2R1_seq.12532.28" 76.3914023832058
"UB2V1_seq.11626.7" 25.8163424476905
"UB2V2_seq.18165.181" 18.1107496973562
"UBA6_seq.25284.47" Inf
"UBA7_seq.21933.7" Inf
"UBC9_seq.2877.3" 67.1843107054828
"UBCP1_seq.19124.9" Inf
"UBE1_seq.21760.22" Inf
"UBE2K_seq.17380.2" 20.558830335815
"UBE2N.UB2V1.Complex_seq.21747.114" 35.4597333139115
"UBE2N.UB2V1.Complex_seq.21747.8" 19.699025089843
"UBE2N.UBE2V2.Complex_seq.21756.5" 20.9535785180941
"UBE2N_seq.3905.62" 22.7257451843626
"Ubiquitin.1_seq.2846.24" 6.66350145353571
"UBL3_seq.20941.7" 8.47320432724932
"UBL4A_seq.11490.42" 11.5041873320955
"UBP14_seq.19189.2" Inf
"UBQL2_seq.19121.3" 12.8098234728732
"UBQL4_seq.12720.71" 14.4145749365213
"UBXN4.CD.1_seq.9997.12" 45.2124098551975
"UCHL5_seq.17405.2" Inf
"UCMA_seq.10977.55" Inf
"UCRP_seq.14148.2" Inf
"UCRP_seq.14151.4" 124.560071577429
"UFC1_seq.3405.6" 25.8506721783662
"UFM1_seq.3836.51" 64.4809829760373
"UGPA1_seq.13939.14" 123.982311390575
"UNC5A_seq.7975.97" 6.67899288066033
"UNC5B_seq.15394.79" 20.5590416228808
"UNC5B_seq.23038.63" 17.8241040410981
"UNC5B_seq.7776.20" 17.3159604215171
"UNC5H3_seq.5139.32" 28.6002775791213
"UPP2_seq.20231.23" Inf
"UST_seq.8364.74" 67.6414392711862
"VAMP2_seq.17335.18" 58.521820930838
"VAPA_seq.7167.102" 34.0842465346367
"VAT1L_seq.24236.46" Inf
"Vitronectin_seq.13125.45" Inf
"Vitronectin_seq.8280.238" Inf
"VP26A_seq.19293.6" 17.7659396303678
"VPS4A_seq.11476.43" 10.6634936874422
"Vti1.rp1_seq.8963.8" 15.1984127515122
"VWA2_seq.7128.9" 61.2526755669215
"WDR48_seq.21743.1" Inf
"WN10B_seq.21940.12" Inf
"WNK3_seq.5493.17" 131.995333936592
"WNT16_seq.21942.14" 77.76732419656
"WNT5B_seq.21945.4" 138.627151711116
"WWC1_seq.18284.77" 4.46851480298189
"X14.3.3.eta_seq.22049.24" 53.8823401411789
"X14.3.3.eta_seq.4707.50" 17.3395355616015
"X14.3.3.protein.beta.alpha_seq.12414.31" 18.5737935185678
"X14.3.3.protein.beta.alpha_seq.14156.33" 24.8026454034731
"X14.3.3.protein.gamma_seq.4179.57" 25.4335445736038
"X14.3.3.protein.gamma_seq.8901.40" 19.5625400706551
"X14.3.3.protein.zeta.delta_seq.5858.6" 51.8417813364561
"X14.3.3E_seq.14157.21" 21.1075001213834
"X3HAO_seq.5861.78" 144.658020323857
"X40S.ribosomal.protein.SA_seq.19623.26" Inf
"X41_seq.4706.17" Inf
"X6PGL_seq.17799.9" 30.1140633680915
"X7B2_seq.15358.28" 13.4641012669149
"XTP3B_seq.8957.72" 32.9758504895473
"XXLT1_seq.6375.75" 14.7639996469588
"YAED1_seq.21124.17" 115.903944396516
"ZCD1_seq.7745.3" 9.23568583652094
"ZFAN1_seq.19173.5" Inf
"ZFAN3_seq.21875.31" 95.6197816103273
"ZFN2B_seq.23319.6" Inf
"ZN483_seq.23414.12" 129.573822109362
"Zyxin_seq.13632.10" 55.6762504628191
